,date,temp_WA,temp_IN,temp_MO,temp_WI
371,2010-12,39.400000000000006,23.64516129032258,30.70967741935484,18.37741935483871
372,2011-01,39.306451612903224,21.56451612903226,27.080645161290324,13.319354838709677
373,2011-02,36.6,27.27857142857143,32.971428571428575,18.24642857142857
374,2011-03,41.8,40.3,44.903225806451616,28.57741935483871
375,2011-04,42.763333333333335,52.09,57.86333333333334,42.973333333333336
376,2011-05,49.3258064516129,62.435483870967744,63.770967741935486,55.34193548387096
377,2011-06,56.21666666666667,71.14333333333335,77.37333333333332,67.05
378,2011-07,61.15483870967742,79.18064516129031,84.00645161290322,77.29354838709678
379,2011-08,64.3258064516129,74.00967741935484,80.36129032258064,71.33548387096775
380,2011-09,62.46333333333334,63.86333333333334,66.02333333333334,59.916666666666664
381,2011-10,50.53548387096774,54.29354838709677,59.170967741935485,52.03225806451613
382,2011-11,40.596666666666664,46.36,48.30333333333333,39.56333333333334
383,2011-12,37.16451612903226,35.729032258064514,38.096774193548384,30.129032258064516
384,2012-01,37.380645161290325,31.235483870967744,36.270967741935486,22.706451612903226
385,2012-02,39.720689655172414,34.36551724137931,39.775862068965516,28.520689655172415
386,2012-03,40.354838709677416,53.438709677419354,58.751612903225805,47.332258064516125
387,2012-04,47.85333333333333,52.47,59.559999999999995,46.440000000000005
388,2012-05,52.122580645161285,67.97741935483872,71.30000000000001,62.46451612903226
389,2012-06,55.60333333333333,73.63000000000001,77.78666666666666,71.87333333333332
390,2012-07,63.23225806451613,81.28387096774195,86.25161290322582,78.21290322580644
391,2012-08,66.2709677419355,71.81290322580645,78.16129032258064,70.85806451612903
392,2012-09,61.25333333333333,64.09666666666666,68.11,61.263333333333335
393,2012-10,51.599999999999994,51.91290322580645,55.354838709677416,47.987096774193546
394,2012-11,44.34,40.12,46.34,37.14333333333333
395,2012-12,38.39677419354839,36.900000000000006,39.68387096774194,28.5
396,2013-01,36.52258064516129,28.76774193548387,34.0258064516129,18.929032258064513
397,2013-02,40.35,28.74642857142857,34.746428571428574,16.907142857142855
398,2013-03,43.358064516129026,33.03548387096774,37.8,22.61935483870968
399,2013-04,46.830000000000005,50.10333333333333,51.809999999999995,40.86333333333334
400,2013-05,54.97741935483871,64.48387096774194,63.52903225806452,57.28709677419355
401,2013-06,60.269999999999996,69.93666666666667,73.16666666666667,65.99
402,2013-07,67.18064516129031,72.11935483870967,77.06451612903226,70.24516129032257
403,2013-08,66.56129032258065,71.83548387096775,75.56774193548387,69.98064516129033
404,2013-09,60.190000000000005,67.47666666666666,72.18333333333334,64.01333333333334
405,2013-10,49.13548387096775,54.50645161290323,56.88387096774194,50.5
406,2013-11,42.53,39.026666666666664,42.440000000000005,34.276666666666664
407,2013-12,36.07419354838709,28.83225806451613,31.348387096774193,15.703225806451613
408,2014-01,39.541935483870965,16.799999999999997,26.932258064516127,7.909677419354838
409,2014-02,37.396428571428565,17.385714285714286,26.603571428571428,8.975
410,2014-03,44.07741935483871,32.66451612903226,40.167741935483875,24.219354838709677
411,2014-04,48.24,50.53,55.04333333333333,42.03
412,2014-05,55.829032258064515,62.038709677419355,66.74193548387096,56.96774193548387
413,2014-06,58.94666666666667,71.73333333333333,74.57333333333332,67.98
414,2014-07,67.73548387096774,69.48064516129033,76.34193548387097,67.6774193548387
415,2014-08,68.1258064516129,72.83225806451614,77.97419354838709,69.66129032258064
416,2014-09,62.06666666666667,63.443333333333335,67.75333333333333,60.61666666666667
417,2014-10,55.851612903225806,53.5516129032258,58.11612903225806,48.693548387096776
418,2014-11,42.983333333333334,35.79333333333333,39.36666666666667,29.093333333333337
419,2014-12,40.36774193548387,33.067741935483866,36.92258064516129,26.63225806451613
420,2015-01,41.270967741935486,22.88064516129032,31.848387096774193,17.570967741935487
421,2015-02,44.94285714285714,18.442857142857143,26.532142857142855,6.796428571428572
422,2015-03,47.251612903225805,36.096774193548384,44.31612903225806,32.26774193548387
423,2015-04,47.68666666666666,51.89333333333333,57.413333333333334,45.309999999999995
424,2015-05,56.519354838709674,64.86129032258064,65.21290322580644,59.041935483870965
425,2015-06,66.06,70.03,74.19,65.85
426,2015-07,69.6258064516129,71.72258064516129,77.98064516129033,71.53870967741935
427,2015-08,67.6741935483871,70.62258064516129,74.83548387096775,69.8741935483871
428,2015-09,57.79333333333333,68.97,72.85333333333332,66.74666666666667
429,2015-10,54.95483870967742,56.167741935483875,59.55483870967742,51.903225806451616
430,2015-11,41.519999999999996,46.34666666666667,49.343333333333334,42.309999999999995
431,2015-12,39.016129032258064,41.75483870967742,42.83548387096774,34.33548387096774
432,2016-01,38.49032258064516,27.490322580645163,31.799999999999997,16.916129032258063
433,2016-02,43.734482758620686,32.42413793103448,39.248275862068965,22.817241379310346
434,2016-03,45.11612903225806,46.74516129032258,50.84838709677419,38.21612903225807
435,2016-04,52.96333333333334,50.559999999999995,58.126666666666665,43.75333333333333
436,2016-05,57.07419354838709,60.561290322580646,63.906451612903226,57.81612903225806
437,2016-06,60.776666666666664,72.40666666666667,80.04666666666667,68.35666666666665
438,2016-07,63.79354838709677,74.8483870967742,79.75161290322582,73.30645161290323
439,2016-08,66.7709677419355,75.97419354838709,77.38064516129033,72.59032258064516
440,2016-09,58.0,69.57666666666667,72.65666666666667,65.52666666666667
441,2016-10,51.57096774193548,59.09032258064516,63.91290322580645,53.91935483870968
442,2016-11,47.763333333333335,47.166666666666664,51.82666666666667,43.980000000000004
443,2016-12,35.25483870967742,27.55483870967742,33.39032258064516,21.46451612903226
444,2017-01,34.619354838709675,32.829032258064515,35.480645161290326,21.548387096774192
445,2017-02,38.03928571428571,40.896428571428565,45.832142857142856,30.364285714285717
446,2017-03,43.46451612903226,41.12903225806452,48.79677419354839,31.96451612903226
447,2017-04,47.416666666666664,56.36666666666667,58.32666666666667,49.03
448,2017-05,54.541935483870965,60.00322580645161,64.46129032258064,54.73870967741936
449,2017-06,59.72666666666667,71.37333333333332,74.28666666666666,67.92666666666666
450,2017-07,65.35483870967742,73.3741935483871,78.95483870967742,70.30645161290323
451,2017-08,68.0516129032258,69.85161290322581,72.33870967741936,66.0516129032258
452,2017-09,61.343333333333334,67.73333333333333,71.08666666666666,64.74
453,2017-10,49.61612903225806,58.2,59.3,53.63548387096775
454,2017-11,43.983333333333334,42.35666666666667,47.623333333333335,35.193333333333335
455,2017-12,37.67741935483871,27.758064516129032,34.78387096774193,20.72258064516129
456,2018-01,42.60645161290322,24.761290322580646,29.906451612903226,19.983870967741936
457,2018-02,38.93928571428571,34.23571428571429,36.15,20.960714285714285
458,2018-03,42.44516129032258,36.10645161290322,42.78709677419355,31.799999999999997
459,2018-04,47.776666666666664,43.78666666666666,47.80333333333333,35.343333333333334
460,2018-05,56.83548387096774,68.89354838709677,73.00322580645161,62.65161290322581
461,2018-06,59.61,73.51666666666667,78.24666666666667,68.19
462,2018-07,68.3225806451613,74.14193548387097,78.80322580645162,71.81612903225808
463,2018-08,66.51935483870967,73.87096774193549,77.37096774193549,71.39354838709677
464,2018-09,58.169999999999995,69.25333333333333,71.82666666666667,63.166666666666664
465,2018-10,50.53225806451613,54.54838709677419,57.23225806451613,47.33870967741935
466,2018-11,45.406666666666666,36.35333333333333,37.67333333333333,30.136666666666667
467,2018-12,40.480645161290326,34.68387096774194,36.62580645161291,26.903225806451612
468,2019-01,41.512903225806454,24.238709677419354,31.04516129032258,14.883870967741935
469,2019-02,33.36785714285714,31.25714285714286,32.65714285714286,18.067857142857143
470,2019-03,43.13225806451613,35.94193548387097,40.52903225806452,28.306451612903224
471,2019-04,48.6,51.169999999999995,56.559999999999995,44.519999999999996
472,2019-05,56.57096774193548,62.02903225806452,64.35806451612903,53.95483870967742
473,2019-06,60.376666666666665,69.19333333333334,72.22666666666667,64.78333333333333
474,2019-07,64.50967741935484,75.62258064516129,77.8483870967742,73.59354838709677
475,2019-08,65.94193548387096,72.44193548387096,75.8258064516129,68.51935483870967
476,2019-09,59.25,71.40666666666667,75.78,65.53
477,2019-10,47.3258064516129,55.39032258064516,54.29032258064516,46.593548387096774
478,2019-11,43.02333333333333,36.559999999999995,41.2,29.976666666666667
479,2019-12,40.932258064516134,35.667741935483875,38.86129032258064,28.703225806451613
480,2020-01,41.92258064516129,33.58709677419355,34.57741935483871,24.416129032258063
481,2020-02,40.40344827586207,31.03103448275862,34.86896551724138,19.57241379310345
482,2020-03,41.12903225806452,43.46451612903226,48.92258064516129,35.88709677419355
483,2020-04,48.083333333333336,48.24666666666667,52.64,42.24
484,2020-05,55.329032258064515,59.61612903225806,61.58387096774193,54.91935483870968
485,2020-06,58.169999999999995,73.52666666666667,75.48666666666666,68.68666666666667
486,2020-07,64.36451612903225,77.33548387096775,78.99032258064516,74.61935483870967
487,2020-08,65.30645161290323,73.63548387096773,75.19677419354838,70.88709677419355
488,2020-09,63.67666666666666,66.06333333333333,68.66333333333334,60.41
489,2020-10,52.07419354838709,53.45483870967742,54.57096774193548,44.23548387096774
490,2020-11,43.86,46.70333333333333,49.91,41.379999999999995
491,2020-12,41.380645161290325,33.28064516129032,36.880645161290325,27.280645161290323
492,2021-01,40.74193548387097,29.932258064516127,33.78387096774193,21.18064516129032
493,2021-02,38.725,21.967857142857145,24.642857142857142,11.857142857142858
494,2021-03,41.60645161290322,44.73225806451613,48.62580645161291,38.28064516129032
495,2021-04,48.60333333333333,51.233333333333334,53.730000000000004,47.36333333333334
496,2021-05,53.24516129032258,59.564516129032256,61.435483870967744,57.31290322580645
497,2021-06,63.480000000000004,73.52333333333333,75.82666666666667,72.30333333333333
498,2021-07,67.04516129032258,73.64516129032258,77.05806451612904,71.51612903225806
499,2021-08,66.13548387096773,76.47419354838709,77.88709677419355,72.11935483870967
500,2021-09,59.45333333333333,69.95333333333333,72.48,64.16
501,2021-10,49.9483870967742,59.68387096774194,60.33870967741935,55.906451612903226
502,2021-11,45.96666666666667,40.126666666666665,46.22,36.22666666666667
503,2021-12,36.79032258064516,39.89677419354839,45.42258064516129,29.677419354838708
504,2022-01,38.36451612903225,23.97741935483871,29.07741935483871,11.729032258064517
505,2022-02,39.13928571428572,27.414285714285715,32.864285714285714,19.474999999999998
506,2022-03,44.061290322580646,42.10967741935484,45.18387096774194,32.667741935483875
507,2022-04,44.016666666666666,49.230000000000004,53.233333333333334,41.96666666666667
508,2022-05,50.09032258064516,64.84838709677419,66.11935483870967,60.519354838709674
509,2022-06,58.35333333333333,72.52666666666667,75.84333333333333,68.38333333333334
510,2022-07,66.51290322580645,75.71290322580644,80.41290322580646,71.51935483870967
511,2022-08,68.1,73.86129032258064,76.91935483870968,70.44193548387096
512,2022-09,62.66,66.67,70.24666666666667,62.64333333333333
513,2022-10,55.34516129032258,54.251612903225805,57.21290322580645,49.42258064516129
514,2022-11,39.71666666666667,42.973333333333336,44.190000000000005,37.84666666666667
515,2022-12,36.122580645161285,31.309677419354838,34.08709677419355,22.654838709677417
516,2023-01,40.45483870967742,34.70322580645161,36.809677419354834,25.32903225806452
517,2023-02,37.99285714285714,37.646428571428565,40.67857142857143,25.349999999999998
518,2023-03,41.099999999999994,39.36129032258064,43.4741935483871,31.067741935483873
519,2023-04,44.80333333333333,51.35333333333333,56.00333333333333,46.153333333333336
520,2023-05,57.81290322580645,62.52258064516129,67.66451612903225,58.73548387096774
521,2023-06,60.15333333333333,69.92,75.00333333333333,68.51666666666667
522,2023-07,66.79032258064517,73.56774193548387,78.85483870967742,72.20645161290322
523,2023-08,68.04193548387097,71.76129032258065,77.20967741935483,70.07741935483871
524,2023-09,58.91,67.52333333333334,71.25,65.20333333333333
525,2023-10,51.170967741935485,55.99354838709677,58.83548387096774,51.380645161290325
526,2023-11,42.4,42.906666666666666,47.693333333333335,37.026666666666664
527,2023-12,42.74516129032258,39.36129032258064,42.196774193548386,33.91935483870968
528,2024-01,38.41935483870968,27.445161290322584,28.05806451612903,21.56451612903226
529,2024-02,41.12413793103448,37.46551724137931,44.54482758620689,32.1
530,2024-03,43.225806451612904,45.34516129032258,50.0258064516129,37.65806451612904
531,2024-04,47.32666666666667,53.873333333333335,58.59,46.980000000000004
532,2024-05,52.803225806451614,65.79354838709678,67.45161290322581,59.61290322580645
533,2024-06,58.46333333333334,73.35,76.89666666666668,68.04666666666667
534,2024-07,68.5741935483871,72.84516129032258,76.30000000000001,70.02258064516128
535,2024-08,64.42258064516129,72.48709677419355,76.00645161290322,69.08709677419354
536,2024-09,60.20666666666667,68.69,70.47666666666667,66.00333333333333
537,2024-10,51.37096774193548,58.016129032258064,62.94193548387097,54.748387096774195
538,2024-11,43.46333333333334,46.52333333333333,48.440000000000005,41.14
539,2024-12,41.432258064516134,33.73870967741936,38.561290322580646,26.116129032258065
540,2025-01,36.65483870967742,21.358064516129033,25.4741935483871,17.325806451612905
